FPR,TPR
0.0,0.0
0.0,0.0017857142857142857
0.0,0.9875
0.4035714285714286,0.9875
0.4035714285714286,0.9892857142857143
0.7410714285714286,0.9892857142857143
0.7410714285714286,0.9910714285714286
0.7464285714285714,0.9910714285714286
0.7464285714285714,0.9928571428571429
1.0,0.9928571428571429
1.0,1.0
